,Pg0,Pg1,Pg2,Pg3,Pg4,Pg5,Pg6,Pg7,Pg8,Pg9,Load_P1,Load_P2,Load_P3,Load_P4,Load_P5,Load_P6,Load_P7,Load_P8,Load_P9,Load_P10,Load_P11,Load_P12,Load_P13,Load_P14,Load_P15,Load_P16,Load_P17,Load_P18,Load_P19,Load_P20,Load_P21,Load_Q1,Load_Q2,Load_Q3,Load_Q4,Load_Q5,Load_Q6,Load_Q7,Load_Q8,Load_Q9,Load_Q10,Load_Q11,Load_Q12,Load_Q13,Load_Q14,Load_Q15,Load_Q16,Load_Q17,Load_Q18,Load_Q19,Load_Q20,Load_Q21,RS_P1,RS_P2,RS_P3,RS_P4,RS_P5,RS_P6,RS_Q1,RS_Q2,RS_Q3,RS_Q4,RS_Q5,RS_Q6,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,P_0_1,P_0_38,P_1_2,P_1_24,P_2_3,P_2_17,P_3_4,P_3_13,P_4_5,P_4_7,P_5_6,P_5_10,P_6_7,P_7_8,P_8_38,P_9_10,P_9_12,P_12_13,P_13_14,P_14_15,P_15_16,P_15_18,P_15_20,P_15_23,P_16_17,P_16_26,P_20_21,P_21_22,P_22_23,P_22_35,P_24_25,P_25_26,P_25_27,P_25_28,P_27_28
0,543.683861226211,480.78096192136167,422.5891810709843,515.1937024395401,465.72643396583186,398.12698485576493,407.4921844974846,438.3533815660078,470.09028059201347,474.44098321989696,90.91419199025471,278.2575467376877,484.89080627993974,191.94172517389083,434.7179630867239,5.701385310226054,7.723471284133689,280.39355208952645,294.9157082934726,144.0225879223896,619.3007184368762,248.6162100573474,237.84208127972803,292.7664893820259,207.29472675462364,122.7027633224358,244.95168423284665,195.56445763028583,269.75038947770213,7.756971133198176,1067.4870764649609,41.17220579886535,2.073969292454815,178.4398167110178,68.96109886487096,147.0712495806809,-58.41727102477772,79.67942239200056,134.06316709280483,28.953730631851567,27.346060997922077,93.80584411617389,104.3462195496166,81.29874778288887,-87.46944368445492,43.67996028043855,15.00681278044179,65.8144204967257,26.20183995434898,25.595363234392195,3.878485566599088,241.73167492413063,201.9392441347546,186.74343198033407,171.9920001190885,155.919661569748,253.88937984316175,180.24992646768195,67.31308137825152,62.247810660111355,57.33066670636283,51.97322052324933,84.6297932810539,60.083308822560646,-139.99999999,-169.24589448928305,-149.99999999,-57.79467409062465,-124.01156882645466,-44.60739108497398,-73.82296954037122,-1.3226099326857366e-08,116.84874417917206,131.9419810294337,1.024733735164211,1.054441361483167,1.0377677046983071,1.0131148135381394,1.0122764328047025,1.0146616877340697,1.0027196184567797,1.001223683949936,1.0302439698951544,1.0286125959197034,1.023724458573992,1.0285077608961464,1.0273556669757806,1.02427824237458,1.0327656355503136,1.042796909720788,1.0431670134663529,1.0397774922770557,1.0472099298209507,0.9825678946670631,1.0369690995780052,1.049131202545223,1.0463948910146257,1.0509282317368172,1.06,1.0598628865378346,1.0466799290054891,1.0578496725765223,1.0566915284004783,-448.0748170982803,357.16062510802544,365.968852604434,-131.32346364659782,148.40407302581139,-60.69276715906494,-37.017108173137785,-299.4696250809907,-435.662972612221,398.64586443908274,469.6006772687972,-409.0358529175951,277.658952094906,241.5868534472644,235.8854681370383,309.8424595579836,112.74672151300047,192.57328884959054,-106.89633623139991,-215.29788820183808,287.6092515202429,-361.61941796849555,-239.14005603995426,-197.06337400710356,204.7153550814544,82.8938964387886,-487.7562660973016,66.2903803282112,235.94048354596762,-407.4921844974845,99.7351911647861,162.05778779405807,-68.8884934941153,-116.13686645759228,-264.4529511244009
1,536.4843865635814,547.951192876495,477.0593159531558,470.6714299065415,569.1170913838492,440.8808917340374,548.1904096081483,603.7765807372199,650.4512608470388,598.7864054937348,108.21219581614848,366.0118926688345,599.7228070152255,243.26021850129325,596.7462465777267,7.403969222026088,10.074933156403837,373.2540032792265,377.338547102066,188.27144378025605,748.8808653823027,268.52257058136433,280.7260516849798,340.86760846763826,238.4516311607175,157.474964092292,305.8989264953717,223.9751708941663,312.7233993962458,10.007058454593428,1209.3090802467605,49.00593294132953,2.7280389515689527,220.697992981603,87.39888089866824,201.88771483836499,-75.86220772106729,103.93834909302905,178.46207031788018,37.045699305157235,35.74774248992204,113.43342519761349,112.70107889363831,95.95726857595673,-101.8405492570196,50.245165137436906,19.259527982510534,82.18992509039347,30.00832386737374,29.672872817492102,5.003529227296714,273.8471649109512,374.97488542133186,216.51617562852863,209.97787960382243,328.9955854382653,202.53811827978132,237.57186151228507,124.99162847377728,72.17205854284288,69.99262653460747,109.66519514608844,67.51270609326043,79.19062050409502,-139.99999999,-169.24589448928305,-149.99999999,-57.79467409062465,-124.01156882645466,-44.60739108497398,-73.82296954037122,-1.3226099326857366e-08,116.84874417917206,131.9419810294337,1.024733735164211,1.054441361483167,1.0377677046983071,1.0131148135381394,1.0122764328047025,1.0146616877340697,1.0027196184567797,1.001223683949936,1.0302439698951544,1.0286125959197034,1.023724458573992,1.0285077608961464,1.0273556669757806,1.02427824237458,1.0327656355503136,1.042796909720788,1.0431670134663529,1.0397774922770557,1.0472099298209507,0.9825678946670631,1.0369690995780052,1.049131202545223,1.0463948910146257,1.0509282317368172,1.06,1.0598628865378346,1.0466799290054891,1.0578496725765223,1.0566915284004783,-539.3695915919196,431.15739577577096,623.4748878839932,-239.91840117808607,302.07540308872484,-44.6124078735661,38.876323467183056,-336.52372739368366,-437.63042577735723,476.5067492445394,550.2689640337624,-508.2319487143077,307.0087455324683,186.76924819928058,179.36527897725455,390.11627371621034,86.94304223694576,175.268609710973,-161.25511768271042,-324.53124135811436,219.52664177415755,-290.90765590808826,-406.18210950836544,-224.3066648178845,232.88385165382203,-13.357209879664339,-674.70468008973,95.17179708257277,362.6361550057411,-548.1904096081483,125.40654839841623,319.2561363750359,-148.6060753904405,-202.71847667847112,-372.5812462846072
2,474.37616037083075,519.3129419251061,435.2212414034694,543.4650981555394,471.3672144224211,584.7939551243903,444.9985750937553,616.1191465080962,425.73037703953577,596.9259057007035,99.07756834489999,343.35226179484977,500.97257102538526,254.06159518799387,540.5227729011411,7.090722544665068,9.230938874048453,323.00173082882134,334.1077385424068,153.55541996599604,678.6262265573115,275.6227425558996,257.55914975351664,342.49719778370695,222.98428348754643,143.9647352638173,295.6691538354082,216.10867369535183,275.57542043688153,9.070741322715506,1167.8608154174076,44.86914468078462,2.559147292880868,184.35790613734179,91.2796150376026,182.86651665582667,-72.65263407302977,95.23125684833107,154.4352025525302,32.801458829543286,29.156092398606845,102.79191372853394,115.68107808003086,88.03840027938388,-102.3274194285735,46.98597402059014,17.60719783802082,79.44135627962036,28.954365990251024,26.14807340300569,4.535370661357753,264.4612353753188,236.03527786392377,111.58994503176903,336.65591334046655,277.56355381138474,183.96865820332636,236.35146902442085,78.67842595464126,37.19664834392301,112.21863778015552,92.52118460379491,61.32288606777545,78.78382300814027,-139.99999999,-169.24589448928305,-149.99999999,-57.79467409062465,-124.01156882645466,-44.60739108497398,-73.82296954037122,-1.3226099326857366e-08,116.84874417917206,131.9419810294337,1.024733735164211,1.054441361483167,1.0377677046983071,1.0131148135381394,1.0122764328047025,1.0146616877340697,1.0027196184567797,1.001223683949936,1.0302439698951544,1.0286125959197034,1.023724458573992,1.0285077608961464,1.0273556669757806,1.02427824237458,1.0327656355503136,1.042796909720788,1.0431670134663529,1.0397774922770557,1.0472099298209507,0.9825678946670631,1.0369690995780052,1.049131202545223,1.0463948910146257,1.0509282317368172,1.06,1.0598628865378346,1.0466799290054891,1.0578496725765223,1.0566915284004783,-494.8317597268758,395.75419138197583,494.8145564186536,-234.2980963564994,257.67274663996744,-106.21045201616369,92.3268590489007,-335.62668343431835,-362.45490397385583,454.78176302275665,522.0740459457734,-463.1865037708819,268.0124507577789,182.27144087939382,175.18071833472868,394.61442804562944,40.60681335783988,74.39374379030869,-261.23293964400955,-247.57875713236422,370.16524248561154,-336.2060860206492,-416.6966848627259,-198.9489672770076,259.7658719821596,110.39937050345189,-692.3194274186255,170.03808151714952,357.477506857388,-444.99857509375545,158.83676666405051,185.26978333195666,-59.09294818346317,-111.3048037482601,-275.2016218788148
3,407.0820099090961,420.99754328476854,311.53826732279174,328.2201347035845,360.2842620710159,431.2590467529767,431.58499596203364,412.46746873685044,423.00387522827293,473.2218909129911,87.9463742780108,263.4735640306275,424.843290888001,209.95399186732448,442.28180366968985,5.84019060980917,7.004859576928605,270.3122656553418,291.0541617747411,140.34287800017563,578.2638541791832,238.02313057860766,214.25242586590738,255.88798619333826,198.09009059192522,121.96024662797817,262.13016323224167,172.4568067663623,224.34370153896663,8.9126502361957,956.5424548727368,39.828173597213905,1.9637781169984656,156.34233104678435,75.43257192838006,149.63020407675714,-59.8394914789678,72.26584323208878,129.2430520164603,28.574618314055126,26.647381898767527,87.58996614772921,99.90021903846672,73.23537465961925,-76.45130371686905,41.740411946155675,14.916001386155603,70.42999047699021,23.105863430833008,21.286933232445158,4.45632511809785,216.60834575922482,338.28378521615525,276.1933425090014,145.02927596280057,136.56536156945998,215.48688797360592,297.0935469900219,112.76126173871842,92.06444750300047,48.34309198760019,45.52178718981999,71.82896265786863,99.03118233000728,-139.99999999,-169.24589448928305,-149.99999999,-57.79467409062465,-124.01156882645466,-44.60739108497398,-73.82296954037122,-1.3226099326857366e-08,116.84874417917206,131.9419810294337,1.024733735164211,1.054441361483167,1.0377677046983071,1.0131148135381394,1.0122764328047025,1.0146616877340697,1.0027196184567797,1.001223683949936,1.0302439698951544,1.0286125959197034,1.023724458573992,1.0285077608961464,1.0273556669757806,1.02427824237458,1.0327656355503136,1.042796909720788,1.0431670134663529,1.0397774922770557,1.0472099298209507,0.9825678946670631,1.0369690995780052,1.049131202545223,1.0463948910146257,1.0509282317368172,1.06,1.0598628865378346,1.0466799290054891,1.0578496725765223,1.0566915284004783,-420.8290491586783,332.88267488066754,472.24856459554405,-133.7962852532984,210.70541809218219,-1.9304175272657744,31.00358803674237,-245.1414608325615,-341.18164545685613,372.1852334935975,436.32864173230496,-413.7357315875937,226.3746498649807,156.2780796888876,150.43788907907822,268.10341074787175,43.434856574920104,166.99101866727142,-78.15044216528975,-203.4334318578309,122.48569858306831,-110.24054259541724,-281.70738891535905,-225.02536070486394,142.27329552744118,-19.787596944372922,-519.7305194939667,48.093888828470085,265.4264589245963,-431.5849959620336,80.58109289162674,281.9177601766145,-140.81567469910632,-182.4812392138594,-313.27248146546856
4,439.04100338050716,463.6267176247136,499.77600413537897,512.1155737367848,496.5250895673134,516.9002307889109,473.68392993482587,499.5888113483091,358.42199421269385,504.99616606128353,98.10698154592647,311.2002004720446,434.21196000183414,204.50402708635693,477.9841068103853,6.747542218642791,7.736793887821542,291.8988789183755,315.1237361049494,140.94093763190014,701.3719747083251,266.83656034848275,217.3448866294416,266.9724019987045,211.47942005364362,129.44609884702126,275.84023380714984,180.25037477029574,265.8908886277252,8.972985838322922,1062.559593024412,44.42959615092162,2.319504599791637,159.79000128067497,73.47450074958931,161.70879935385832,-69.13635565563229,79.81686543121873,139.56415148284827,30.937679866838494,26.760937525044334,106.23722558081982,111.99344686158948,74.2924339751546,-79.76297946947686,44.5617349398749,15.831537269060155,74.11365712612034,24.15005021194254,25.229153100831773,4.486492919161461,240.61584986965852,173.76324545288108,124.10006124340129,213.86038954305405,245.74015197224543,204.35530494172,189.89941756029037,57.92108181762703,41.36668708113376,71.28679651435135,81.91338399074847,68.11843498057333,63.29980585343012,-139.99999999,-169.24589448928305,-149.99999999,-57.79467409062465,-124.01156882645466,-44.60739108497398,-73.82296954037122,-1.3226099326857366e-08,116.84874417917206,131.9419810294337,1.024733735164211,1.054441361483167,1.0377677046983071,1.0131148135381394,1.0122764328047025,1.0146616877340697,1.0027196184567797,1.001223683949936,1.0302439698951544,1.0286125959197034,1.023724458573992,1.0285077608961464,1.0273556669757806,1.02427824237458,1.0327656355503136,1.042796909720788,1.0431670134663529,1.0397774922770557,1.0472099298209507,0.9825678946670631,1.0369690995780052,1.049131202545223,1.0463948910146257,1.0509282317368172,1.06,1.0598628865378346,1.0466799290054891,1.0578496725765223,1.0566915284004783,-443.77825637583595,345.6712748299095,347.5389666474249,-153.9272599456661,149.47981536403847,-113.14104918865814,39.75511854382671,-324.48726318162244,-380.4698384651397,420.2249570089656,480.9028712396391,-472.2782003351447,276.39884415328197,218.63969435186192,211.89215213321904,399.40488675607185,100.3711173793074,143.86107115581444,-180.6261920258079,-258.6646814011294,423.00603975076706,-307.2686885957731,-402.78470750660574,-286.74106115446705,254.08198682055814,168.92405293020872,-669.6212678550885,93.0191149060679,349.3581582114517,-473.68392993482587,134.18213134899958,106.91618087694138,-29.315828915229886,-72.86431945973334,-209.5662036855257
5,670.1935910890594,747.7472093679434,639.1227999842278,556.1154987707225,708.304174382613,684.4842632604405,588.0596217620159,582.4559371900316,600.6989227974198,704.3938237443499,123.08729737806644,345.9416809181784,569.0646093985424,269.6804378607924,623.3201952998681,7.718502689395303,10.290045586135092,379.6406087227603,397.65242826535973,181.28318879864074,857.2664630154384,341.5667796676651,287.2111880810338,368.92439919744595,263.6253797837317,172.2194058176784,308.8824632027355,246.195842825505,342.00301903934354,10.968214317923286,1343.7696899670163,55.742403115886646,2.578447311191392,209.4157762586636,96.8911752793266,210.87805840987875,-79.08496601749648,106.15756290502793,181.5156660455698,39.04004082969945,34.42085863265331,129.85065542733844,143.35831993350908,98.17400610769884,-110.22303825665755,55.54963359728632,21.062805028061387,82.99155150109085,32.98546243681524,32.4510801134333,5.484107158961643,304.29567254687873,185.43462931445933,190.10577295058354,221.3043781413655,111.5839680859224,155.14255614843435,160.9025703945446,61.811543104819776,63.368590983527845,73.76812604712183,37.19465602864079,51.71418538281145,53.63419013151486,-139.99999999,-169.24589448928305,-149.99999999,-57.79467409062465,-124.01156882645466,-44.60739108497398,-73.82296954037122,-1.3226099326857366e-08,116.84874417917206,131.9419810294337,1.024733735164211,1.054441361483167,1.0377677046983071,1.0131148135381394,1.0122764328047025,1.0146616877340697,1.0027196184567797,1.001223683949936,1.0302439698951544,1.0286125959197034,1.023724458573992,1.0285077608961464,1.0273556669757806,1.02427824237458,1.0327656355503136,1.042796909720788,1.0431670134663529,1.0397774922770557,1.0472099298209507,0.9825678946670631,1.0369690995780052,1.049131202545223,1.0463948910146257,1.0509282317368172,1.06,1.0598628865378346,1.0466799290054891,1.0578496725765223,1.0566915284004783,-531.4631388705925,408.375841492526,525.8201568553798,-124.10145704356955,194.08112685459014,-14.20265091738895,-21.363172601477117,-353.62030994247493,-540.2635404668117,518.9003678653344,612.8187927148629,-549.5948339614163,343.1383548540698,238.7185274195357,231.00002473014047,447.14998702386174,191.97281296036635,269.3436933872604,-84.2766165552141,-242.61284713660928,308.45597704659735,-407.1532101378974,-374.53559561525543,-167.03244669541346,195.48583971602966,112.97013733056781,-716.1023752829205,79.9658560634424,380.8142897444243,-588.0596217620159,194.72910036272995,195.91232587216746,-56.96085785023692,-116.44177347687885,-303.15670067574166
6,356.5085790787077,335.3902388982086,303.7329892015964,314.4703888812858,332.4045351299053,323.1246835147979,405.8669376487146,289.95730803811995,405.0099146101787,398.6956626745982,72.87137018250552,250.07244999211915,364.7998014724111,187.72394150786243,403.21096454951413,5.4369945975320775,6.758604260473724,250.82972852066442,266.80625894141383,118.09046689405815,535.6301489349745,219.58457871299984,211.77273357683922,247.7517068832926,179.00470897285672,118.96359365587992,220.2928972388843,148.87375965527576,223.72385177304773,7.042667777741881,876.6104684685329,33.001173791667455,1.8638940372083415,134.2463269418473,67.44572748785477,136.41198532460572,-55.708283107020975,69.7253428982049,119.92796394894268,26.194049130114486,22.422240549504714,81.13221373573877,92.1614107737043,72.3877707499014,-74.02043867349182,37.718849390709096,14.549504260071645,59.18901687379277,19.946193041192288,21.228118563298004,3.5213338888709407,198.5078053597221,253.097388066818,257.11650580970496,286.0918220449177,307.0740516838401,187.296183926948,189.8129294506882,84.36579602227266,85.70550193656831,95.36394068163924,102.35801722794669,62.43206130898267,63.27097648356273,-139.99999999,-169.24589448928305,-149.99999999,-57.79467409062465,-124.01156882645466,-44.60739108497398,-73.82296954037122,-1.3226099326857366e-08,116.84874417917206,131.9419810294337,1.024733735164211,1.054441361483167,1.0377677046983071,1.0131148135381394,1.0122764328047025,1.0146616877340697,1.0027196184567797,1.001223683949936,1.0302439698951544,1.0286125959197034,1.023724458573992,1.0285077608961464,1.0273556669757806,1.02427824237458,1.0327656355503136,1.042796909720788,1.0431670134663529,1.0397774922770557,1.0472099298209507,0.9825678946670631,1.0369690995780052,1.049131202545223,1.0463948910146257,1.0509282317368172,1.06,1.0598628865378346,1.0466799290054891,1.0578496725765223,1.0566915284004783,-370.5345244339942,297.66315425148855,287.3909753186236,-69.43787278759106,121.30575230689374,-83.98722698038932,36.20829474466336,-279.7023439101806,-324.2270840858978,360.4353788305601,416.18817336679524,-420.74776824187575,228.46423185893218,185.68864613997818,180.2516515424461,282.7118234736729,21.02116572792363,133.34312250895215,-146.35922140122833,-111.09712787697505,277.5942258589962,-111.24477507621653,-323.63584822615354,-220.61698937501495,202.07769387444722,75.51653198454886,-543.2204269391534,86.97830825948449,281.0725123313595,-405.8669376487146,41.51472627767225,144.77636525433564,-93.12866614991427,-129.0965664826289,-242.00242580519023
7,484.2879687458091,521.205386651412,493.9781407835164,501.86535842580116,435.2441309474393,399.99154665588827,588.1601170254969,441.63191718146754,497.4239062753239,593.8405349837118,91.03680452962381,291.47314696101586,487.8430232165308,228.42306300263402,490.1984480136005,5.876442579455414,7.816524030257098,309.06805355693444,310.76608769400093,145.9123024004282,638.7392241150368,248.93923540236023,246.12871917206684,325.9753352601289,202.41160447074452,123.14594367463775,287.24729799469986,205.5085344846086,262.5094306951492,8.349792609877435,1068.1643878430957,41.22773319886652,2.172470660579,179.52623254368334,82.06816634825175,165.841084136402,-60.21093473718932,80.6394038291471,147.7731631069093,30.509862104912553,27.704867544385102,96.75020600565998,104.48179588055265,84.13127128063377,-97.39120515548893,42.65101665633545,15.061014694020445,77.178544479003,27.53415316395727,24.908302242326325,4.174896304938717,241.88505159490393,234.82280305164372,139.42650197375494,162.06132782773545,169.31444475421694,232.5123477190595,132.39976747047052,78.27426768388123,46.47550065791831,54.02044260924515,56.43814825140564,77.50411590635316,44.133255823490174,-139.99999999,-169.24589448928305,-149.99999999,-57.79467409062465,-124.01156882645466,-44.60739108497398,-73.82296954037122,-1.3226099326857366e-08,116.84874417917206,131.9419810294337,1.024733735164211,1.054441361483167,1.0377677046983071,1.0131148135381394,1.0122764328047025,1.0146616877340697,1.0027196184567797,1.001223683949936,1.0302439698951544,1.0286125959197034,1.023724458573992,1.0285077608961464,1.0273556669757806,1.02427824237458,1.0327656355503136,1.042796909720788,1.0431670134663529,1.0397774922770557,1.0472099298209507,0.9825678946670631,1.0369690995780052,1.049131202545223,1.0463948910146257,1.0509282317368172,1.06,1.0598628865378346,1.0466799290054891,1.0578496725765223,1.0566915284004783,-411.4640374189015,320.42723288927755,441.6454946523487,-97.08134236819453,192.0326090723729,-41.86026138104012,1.6538097185272136,-297.46422386268534,-399.62876023306944,401.2825699515961,477.11200361420083,-443.43538647719924,248.68894061156743,159.77306254956198,153.89661997010637,365.94196599988663,128.03617478362935,182.15273224981524,-115.31149161286947,-262.3182173420687,294.2211265422401,-298.37026525820386,-335.0131336983468,-233.92203262175894,187.77256378146808,106.44856276077189,-583.9523691007071,-14.64637769060198,327.3850201628281,-588.160117025497,142.13897034252872,180.7987352339279,-56.07742331727776,-105.72828524875912,-261.58595780188614
8,569.3087195264193,546.6859882174537,698.9851586639531,549.1800494748502,648.2264928319969,702.3565581729702,588.3285385441932,685.6013716518235,667.7795704401968,606.3096328536334,101.73753539438636,350.9908674284836,548.0421631555665,244.61885737992975,586.3308532322092,7.7053962671679415,9.653095740742181,365.05853065104156,390.21883348885154,185.05383102223982,792.0478702924536,308.64544328022583,278.7367234859484,339.4527137581698,223.11783010586524,155.56755436636362,345.73301355189443,232.9871966509572,321.54648547694984,10.44409936936861,1240.9458664466822,46.07376090606431,2.6160809994669587,201.6795160412485,87.88701462751968,198.3640396184064,-78.95067559898229,99.58645078374116,174.54360996752925,38.310238059847734,35.13680335865313,119.97195682370987,129.5409707198028,95.27728002792419,-101.41782309949208,47.014114200878744,19.026247656317853,92.89267801839158,31.215760327992328,30.510054530264377,5.222049684684305,281.0112922207161,163.09462695524925,100.54800256827444,86.42409308121957,167.07814659464253,154.7361090887971,157.8479051329923,54.36487565174975,33.51600085609148,28.808031027073188,55.692715531547506,51.578703029599026,52.6159683776641,-139.99999999,-169.24589448928305,-149.99999999,-57.79467409062465,-124.01156882645466,-44.60739108497398,-73.82296954037122,-1.3226099326857366e-08,116.84874417917206,131.9419810294337,1.024733735164211,1.054441361483167,1.0377677046983071,1.0131148135381394,1.0122764328047025,1.0146616877340697,1.0027196184567797,1.001223683949936,1.0302439698951544,1.0286125959197034,1.023724458573992,1.0285077608961464,1.0273556669757806,1.02427824237458,1.0327656355503136,1.042796909720788,1.0431670134663529,1.0397774922770557,1.0472099298209507,0.9825678946670631,1.0369690995780052,1.049131202545223,1.0463948910146257,1.0509282317368172,1.06,1.0598628865378346,1.0466799290054891,1.0578496725765223,1.0566915284004783,-515.4659510011945,413.72841560680797,504.5238108050419,-310.20914663353346,212.21967271961034,-58.68672934305209,6.6392121212932125,-342.4617025572495,-482.9978737740803,489.63708589537123,569.925838970177,-547.9152958403731,325.3069815902477,228.61321425340861,220.90781798624062,488.7812018800739,210.20395678387877,241.96476965111276,-100.49693290613624,-379.13137047595825,321.67293992584234,-405.3586720143933,-456.04229189131775,-229.6221799849411,243.74056036529157,77.93237956055083,-764.6877351715434,104.74696959606922,414.3387846543137,-588.3285385441933,152.27439491242467,267.80063399134343,-107.40204336720541,-163.69175007807664,-340.3892400181626
9,497.17952277124255,423.22874247724667,416.05748838796336,531.8535411087024,477.04971091170665,532.0228711457446,512.2041770961804,525.1553169342295,580.5604137871975,502.62687811043685,88.43565295300033,277.01554886835254,433.9211973574439,217.1943322095149,506.0192297464958,5.898194985913727,7.559777211483638,271.4486316887571,326.06641764468714,145.63370269311662,653.458603091975,275.31087941745807,242.67378004233828,289.57733263410995,202.68979437260813,132.28355299497224,260.9441964670663,180.5715949006671,247.5781596328287,8.285355966387415,1018.494769658379,40.049752669289084,2.064712165478404,159.68300062753934,78.03389181180177,171.19347887592176,-60.43381324028526,77.99066759795548,129.78637702618698,32.01199176268509,27.651968865781637,98.97975899775503,115.55018661681633,82.95031026901745,-86.51662368394342,42.70963524279957,16.178564035356317,70.11134104364238,24.193087472128216,23.491543189146707,4.142677983193708,230.6374025494518,174.78653252039567,80.7299999776259,202.55297535093567,169.9024105656089,125.68012298899885,82.44943934933859,58.26217750679855,26.909999992541962,67.51765845031188,56.63413685520297,41.89337432966628,27.48314644977953,-139.99999999,-169.24589448928305,-149.99999999,-57.79467409062465,-124.01156882645466,-44.60739108497398,-73.82296954037122,-1.3226099326857366e-08,116.84874417917206,131.9419810294337,1.024733735164211,1.054441361483167,1.0377677046983071,1.0131148135381394,1.0122764328047025,1.0146616877340697,1.0027196184567797,1.001223683949936,1.0302439698951544,1.0286125959197034,1.023724458573992,1.0285077608961464,1.0273556669757806,1.02427824237458,1.0327656355503136,1.042796909720788,1.0431670134663529,1.0397774922770557,1.0472099298209507,0.9825678946670631,1.0369690995780052,1.049131202545223,1.0463948910146257,1.0509282317368172,1.06,1.0598628865378346,1.0466799290054891,1.0578496725765223,1.0566915284004783,-433.812040270704,345.3763873177038,393.458835900942,-229.25560117400363,207.47200444260528,-91.02871741001582,58.18229343100825,-284.63148634584684,-360.90122247235195,419.08351590335906,480.5197452688044,-395.5062398822986,263.32541305928953,176.38969921615222,170.49150423023855,345.4208423521941,70.63664603576922,93.7214712718079,-190.9100150740388,-259.8056714118603,301.8201495745128,-355.44464892843433,-355.72403469991366,-176.52355500271221,236.66242010313238,65.15772947138049,-631.034914117372,70.89036759398186,340.4207646478233,-512.2041770961804,93.2099213876179,195.78646699568597,-95.61700063751948,-139.24309796552063,-276.18859553818663
