,Pg0,Pg1,Pg2,Load_P1,Load_P2,Load_P3,Load_Q1,Load_Q2,Load_Q3,RS_P1,RS_P2,RS_Q1,RS_Q2,P0,P1,P2,P3,P4,P5,P6,P7,P8,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,U0,U1,U2,U3,U4,U5,U6,U7,U8,Ud0,Ud1,Ud2,Ud3,Ud4,Ud5,Ud6,Ud7,Ud8,P_03,P_34,P_45,P_25,P_56,P_67,P_71,P_78,P_83
0,59.1330755874339,91.04612147299633,58.858774308192196,77.77384846705557,82.0965462677035,109.64202519665488,25.92461615568519,28.733791193696224,43.85681007866196,33.59640617903485,29.744811818914428,10.078921853710455,9.914937272971475,-56.26630615227616,-91.04612147299635,-58.85877430819221,-33.59640617903485,77.77384846705557,-29.744811818914428,82.0965462677035,0.0,109.64202519665488,18.650177468318493,-14.45176831955668,16.412049077844514,-15.0,30.0,-10.0,35.0,0.0,50.0,1.00000001,1.0484795353846066,1.0338280215736484,1.01140768212397,1.0079427384091215,1.0439251890969723,1.030474116655055,1.0416674609305119,0.9942731195628288,0.0,3.3472579979749675,2.906565372287396,-1.8569213978782473,-3.538241896733348,0.9303627901563382,-1.5372419167028637,0.08690893457614972,-4.679968488073633,56.26630615227616,31.896280963364198,-45.87756750369136,58.858774308192196,42.72601862341526,-39.37052764428825,-91.04612147299633,51.67559382870808,-57.96643136794682
1,66.59988050985616,157.267681987393,92.23848848880849,102.30146068383573,104.04628678412884,142.3840235005017,34.100486894611905,36.41620037444509,56.95360940020069,19.325452648335062,17.635380037770943,5.797635794500518,5.878460012590314,-62.264767806158744,-157.267681987393,-92.23848848880851,-19.325452648335062,102.30146068383573,-17.635380037770943,104.04628678412884,0.0,142.38402350050168,18.650177468318493,-14.45176831955668,16.412049077844514,-15.0,30.0,-10.0,35.0,0.0,50.0,1.00000001,1.0484795353846066,1.0338280215736484,1.01140768212397,1.0079427384091215,1.0439251890969723,1.030474116655055,1.0416674609305119,0.9942731195628288,0.0,9.50129506939562,6.437471716253406,-2.054884842809244,-3.659277802679388,3.3405343221956008,1.1453397416809887,3.869561049593611,-4.546124249667312,62.264767806158744,30.43689091907747,-71.86456976475824,92.2384884888085,38.00929876182117,-66.03698802230764,-157.26768198739296,91.23069396508535,-51.153329535416354
2,79.07445205391932,134.38901305570536,64.8295961565148,95.96802348303254,108.66620837809832,136.36004893586667,31.989341161010845,38.03317293233441,54.54401957434667,38.2770400467817,28.24072074129792,11.483112014034509,9.41357358043264,-75.25791079669771,-134.38901305570533,-64.82959615651481,-38.2770400467817,95.96802348303254,-28.24072074129792,108.6662083780983,0.0,136.36004893586664,18.650177468318493,-14.45176831955668,16.412049077844514,-15.0,30.0,-10.0,35.0,0.0,50.0,1.00000001,1.0484795353846066,1.0338280215736484,1.01140768212397,1.0079427384091215,1.0439251890969723,1.030474116655055,1.0416674609305119,0.9942731195628288,0.0,5.243250136745467,2.2900256170949693,-2.4836893422467385,-4.854099727186025,0.11335074017374638,-2.316439982689873,0.4307980986076947,-5.822948753178147,75.25791079669771,44.96898460940952,-50.99903887362301,64.8295961565148,42.0712780241897,-66.59493035390862,-134.38901305570536,67.79408270179674,-68.56596623406989
3,49.51010237523396,110.72814551366982,72.45939178275299,73.64167938744247,89.8006808671191,112.31135788094558,24.547226462480822,31.43023830349168,44.924543152378234,23.375186139129678,22.872133019779376,7.012555841738903,7.624044339926458,-46.31886168017528,-110.72814551366983,-72.45939178275299,-23.375186139129678,73.64167938744247,-22.872133019779376,89.8006808671191,0.0,112.31135788094556,18.650177468318493,-14.45176831955668,16.412049077844514,-15.0,30.0,-10.0,35.0,0.0,50.0,1.00000001,1.0484795353846066,1.0338280215736484,1.01140768212397,1.0079427384091215,1.0439251890969723,1.030474116655055,1.0416674609305119,0.9942731195628288,0.0,5.934039092112803,4.924150162276411,-1.5286321648075853,-2.63578300824251,2.4913024038277256,0.0255716819881543,1.968879460085477,-3.8999196371048463,46.31886168017528,21.00372558062139,-52.63795380682107,72.45939178275299,42.69357099571128,-47.10710987140782,-110.72814551366983,63.621035642262,-48.690322238683564
4,74.08875359277344,104.41571432968222,69.42099868439233,86.98142249218638,87.46964374951109,129.76042728159214,28.99380749739546,30.61437531232888,51.90417091263686,28.08131617048328,31.604787512931914,8.424394851144983,10.534929170977303,-70.6886768257999,-104.41571432968222,-69.42099868439232,-28.08131617048328,86.98142249218638,-31.604787512931914,87.4696437495111,0.0,129.76042728159214,18.650177468318493,-14.45176831955668,16.412049077844514,-15.0,30.0,-10.0,35.0,0.0,50.0,1.00000001,1.0484795353846066,1.0338280215736484,1.01140768212397,1.0079427384091215,1.0439251890969723,1.030474116655055,1.0416674609305119,0.9942731195628288,0.0,4.022646258207973,3.6051590459899616,-2.3328937966939565,-4.041220082866534,1.2743263287493936,-1.408525308829511,0.28353391699893343,-5.564787038422502,70.6886768257999,32.40860694791127,-54.572815544275116,69.42099868439234,46.45297065304912,-41.01667309646199,-104.41571432968223,63.399041233220224,-66.36138604837191
5,80.9678185140349,156.10564121892855,87.2809017594278,96.6917741696772,115.34663723729358,148.43274402683275,32.230591389892396,40.37132303305275,59.373097610733105,20.261443468057635,20.303581402876947,6.07843304041729,6.767860467625649,-76.5195875845126,-156.10564121892855,-87.28090175942779,-20.261443468057635,96.6917741696772,-20.303581402876944,115.34663723729358,0.0,148.43274402683275,18.650177468318493,-14.45176831955668,16.412049077844514,-15.0,30.0,-10.0,35.0,0.0,50.0,1.00000001,1.0484795353846066,1.0338280215736484,1.01140768212397,1.0079427384091215,1.0439251890969723,1.030474116655055,1.0416674609305119,0.9942731195628288,0.0,7.83037941357523,4.802305013896809,-2.525327665156354,-4.288393225406703,1.8718202143908602,-0.688985502212344,2.24025791355769,-5.609781321335061,76.5195875845126,33.447064081398985,-63.244710088278225,87.2809017594278,44.339773074026525,-71.00686416326705,-156.10564121892855,85.0987770556615,-63.333966971171265
6,45.71394340910221,64.05152061629863,46.942892899269054,69.8960263953128,80.29253272363661,104.55758841407841,23.298675465104267,28.10238645327281,41.82303536563137,59.8353784264152,40.35152760305073,17.95061352792456,13.450509201016908,-43.56482798799428,-64.05152061629863,-46.942892899269054,-59.8353784264152,69.8960263953128,-40.35152760305073,80.29253272363661,0.0,104.55758841407842,18.650177468318493,-14.45176831955668,16.412049077844514,-15.0,30.0,-10.0,35.0,0.0,50.0,1.00000001,1.0484795353846066,1.0338280215736484,1.01140768212397,1.0079427384091215,1.0439251890969723,1.030474116655055,1.0416674609305119,0.9942731195628288,0.0,0.7424558561840806,1.8177537256538558,-1.437742528661075,-3.238659086793674,0.24163075587388033,-2.7363767751379746,-1.5512202705091027,-4.809588344464515,43.56482798799428,34.16513423162796,-35.730892163684864,46.94289289926905,51.56352833863493,-28.72900438500171,-64.05152061629863,35.322516231296916,-69.23507218278152
7,50.0510778688465,101.66585474337712,66.17323371116541,81.4676497717125,97.70019803363303,113.00851114337333,27.155883257237498,34.195069311771555,45.203404457349336,58.18292183604625,19.09144018715735,17.454876550813875,6.3638133957191165,-47.06290847097276,-101.66585474337714,-66.17323371116541,-58.18292183604625,81.4676497717125,-19.09144018715735,97.70019803363303,0.0,113.00851114337334,18.650177468318493,-14.45176831955668,16.412049077844514,-15.0,30.0,-10.0,35.0,0.0,50.0,1.00000001,1.0484795353846066,1.0338280215736484,1.01140768212397,1.0079427384091215,1.0439251890969723,1.030474116655055,1.0416674609305119,0.9942731195628288,0.0,3.459058933191635,2.446621124634005,-1.553187471550404,-3.715243162674208,0.2248331777218017,-2.36332172520049,-0.18158131517435938,-4.681256622545618,47.06290847097276,41.01629393651295,-40.45135583519954,66.17323371116541,44.81331806312321,-52.88687997050984,-101.66585474337712,48.778974772867286,-64.22953637050605
8,101.81549853417324,126.18424709011879,81.71317445932864,98.10303748001095,104.62739836609485,148.18069744553733,32.70101249333698,36.619589428133196,59.272278978214935,22.15914289300921,23.286506927395433,6.647742867902763,7.7621689757984775,-97.56806192179108,-126.18424709011877,-81.71317445932863,-22.15914289300921,98.10303748001095,-23.286506927395436,104.62739836609487,0.0,148.1806974455373,18.650177468318493,-14.45176831955668,16.412049077844514,-15.0,30.0,-10.0,35.0,0.0,50.0,1.00000001,1.0484795353846066,1.0338280215736484,1.01140768212397,1.0079427384091215,1.0439251890969723,1.030474116655055,1.0416674609305119,0.9942731195628288,0.0,4.016684515984989,2.769591457272356,-3.2199771821124696,-5.435523606785784,0.026044921370822004,-2.7997331125963183,-0.5019559835773529,-7.003888941393647,97.56806192179108,42.03106504493247,-56.07197243507848,81.71317445932864,48.9277089516456,-55.69968941444929,-126.1842470901188,70.48455767566949,-77.69613976986781
9,54.35621145144168,108.13013130194481,62.47637993959113,77.42670620544015,92.89749025214495,113.42682665218706,25.80890206848005,32.51412158825073,45.37073066087483,43.951807441104755,17.92165617950235,13.185542232331427,5.97388539316745,-51.27104824762914,-108.13013130194481,-62.47637993959114,-43.951807441104755,77.42670620544015,-17.92165617950235,92.89749025214496,0.0,113.42682665218706,18.650177468318493,-14.45176831955668,16.412049077844514,-15.0,30.0,-10.0,35.0,0.0,50.0,1.00000001,1.0484795353846066,1.0338280215736484,1.01140768212397,1.0079427384091215,1.0439251890969723,1.030474116655055,1.0416674609305119,0.9942731195628288,0.0,4.294280187590221,2.544801069572514,-1.6920660532612404,-3.5890841694728786,0.44713619615301164,-1.80294244772875,0.42215508646717703,-4.57687385450434,51.27104824762914,35.98827401942772,-41.43843218601244,62.47637993959113,38.959603933081056,-53.93788631906394,-108.13013130194481,54.19224498288088,-59.23458166930618
10,56.21426539029996,110.08581180222447,77.63464139550464,86.45312633108169,90.63939475930387,115.9421728121825,28.817708777027228,31.723788165756353,46.376869124873004,37.09412163019691,15.351200899699421,11.128236489059072,5.117066966566473,-52.86891817494264,-110.08581180222447,-77.63464139550464,-37.09412163019691,86.45312633108169,-15.351200899699421,90.63939475930387,0.0,115.9421728121825,18.650177468318493,-14.45176831955668,16.412049077844514,-15.0,30.0,-10.0,35.0,0.0,50.0,1.00000001,1.0484795353846066,1.0338280215736484,1.01140768212397,1.0079427384091215,1.0439251890969723,1.030474116655055,1.0416674609305119,0.9942731195628288,0.0,5.0898649504107185,4.0880037231193915,-1.7447995462157013,-3.5688519205926372,1.4813952676785995,-0.8944231115687031,1.1477072000738884,-4.440860884592993,52.86891817494264,34.60404311054106,-51.84908322054061,77.63464139550464,41.136759074663445,-49.50263568464044,-110.08581180222446,60.58317611758403,-55.358996694598474
